index,class_id,seed,psnr_db,ssim,lpips
0,0,0,28.67719268798828,0.9399082660675049,0.14936648309230804
1,1,1,29.656408309936523,0.9639203548431396,0.052049506455659866
2,2,2,31.78206443786621,0.9772006869316101,0.04761210083961487
3,3,3,37.545379638671875,0.9848556518554688,0.06514780968427658
4,4,4,30.43198013305664,0.9273123741149902,0.08792835474014282
5,5,5,31.67818832397461,0.9599553942680359,0.04304227977991104
6,6,6,31.293567657470703,0.9638964533805847,0.06523298472166061
7,7,7,29.274158477783203,0.9688972234725952,0.043483082205057144
8,8,8,30.844684600830078,0.9758771657943726,0.02383565716445446
9,9,9,34.61753463745117,0.9926325678825378,0.015424687415361404
10,10,10,27.809560775756836,0.9676389694213867,0.05476148799061775
11,11,11,23.49798011779785,0.7170805931091309,0.5344182848930359
12,12,12,28.726158142089844,0.9256777167320251,0.18245869874954224
13,13,13,25.883617401123047,0.8854484558105469,0.1953723132610321
14,14,14,30.87194061279297,0.9828590154647827,0.028189487755298615
15,15,15,24.803665161132812,0.7804939150810242,0.31884700059890747
16,16,16,24.859115600585938,0.8995593786239624,0.21955633163452148
17,17,17,32.68917465209961,0.9698864817619324,0.06514513492584229
18,18,18,24.518434524536133,0.9488533735275269,0.04638730362057686
19,19,19,25.809589385986328,0.8743582963943481,0.18668168783187866
20,20,20,28.643138885498047,0.9469469785690308,0.1325581818819046
21,21,21,30.755491256713867,0.9873086810112,0.05034163221716881
22,22,22,30.86848258972168,0.9177556037902832,0.08198200911283493
23,23,23,34.743507385253906,0.9767131805419922,0.03985655680298805
24,24,24,29.019989013671875,0.9652201533317566,0.031820278614759445
25,25,25,26.623432159423828,0.9209150671958923,0.13740387558937073
26,26,26,24.761032104492188,0.8855907917022705,0.20150306820869446
27,27,27,27.283493041992188,0.8638703227043152,0.2044283151626587
28,28,28,24.39162254333496,0.841206431388855,0.2400023192167282
29,29,29,34.611656188964844,0.9842230081558228,0.022405996918678284
30,30,30,31.353702545166016,0.9759504795074463,0.02647523581981659
31,31,31,29.2821102142334,0.9595924615859985,0.029888100922107697
32,32,32,34.23771667480469,0.9783009886741638,0.03310179337859154
33,33,33,25.201566696166992,0.8681859970092773,0.2631789445877075
34,34,34,31.913366317749023,0.9750269651412964,0.03887350112199783
35,35,35,26.463558197021484,0.9347496032714844,0.1646939367055893
36,36,36,30.83212661743164,0.9774909019470215,0.044483937323093414
37,37,37,30.349103927612305,0.971559464931488,0.07654978334903717
38,38,38,30.330965042114258,0.9668272733688354,0.05185861885547638
39,39,39,26.600032806396484,0.9187450408935547,0.1615472435951233
40,40,40,24.415325164794922,0.847603976726532,0.3444306254386902
41,41,41,29.34623908996582,0.949116587638855,0.0467083677649498
42,42,42,29.69377899169922,0.9561723470687866,0.03906760737299919
43,43,43,31.473257064819336,0.9712077975273132,0.042306140065193176
44,44,44,33.32908630371094,0.9751953482627869,0.02432543784379959
45,45,45,24.97842788696289,0.8674622774124146,0.19821950793266296
46,46,46,33.593406677246094,0.9809293746948242,0.044744379818439484
47,47,47,29.8880615234375,0.9650939702987671,0.05754012614488602
48,48,48,29.769372940063477,0.9622594714164734,0.07709511369466782
49,49,49,29.84575653076172,0.9675394296646118,0.03321940824389458
50,50,50,29.94939422607422,0.9655743837356567,0.053459130227565765
51,51,51,29.77311897277832,0.9518048167228699,0.09308186173439026
52,52,52,23.243404388427734,0.6658932566642761,0.563050389289856
53,53,53,33.15395736694336,0.9783684611320496,0.03676225244998932
54,54,54,27.207317352294922,0.8956620693206787,0.23417024314403534
55,55,55,31.963695526123047,0.9674496054649353,0.045680250972509384
56,56,56,29.347999572753906,0.9581567049026489,0.0633275955915451
57,57,57,31.319581985473633,0.9600239992141724,0.04924582690000534
58,58,58,30.165271759033203,0.957338273525238,0.0911225900053978
59,59,59,27.20047378540039,0.9150721430778503,0.16588278114795685
60,60,60,27.110164642333984,0.9472665786743164,0.10587959736585617
61,61,61,29.28995132446289,0.9570707678794861,0.06235720217227936
62,62,62,29.568668365478516,0.9723116755485535,0.037551622837781906
63,63,63,30.535865783691406,0.9448131322860718,0.08823707699775696
